SetID_Clean,SetID_Klicky,Nom du Set,Annee_Debut,Annee_Fin,Image_URL,Lien_Fiche,Version
1721,1721-pla,Builders BasicSet (1975 > n/a),1975,,https://www.klickypedia.com/wp-content/uploads/2016/03/1721-front-100x65.jpg,https://www.klickypedia.com/sets/1721-pla-builders-basic-set/,Version Unique
1722,1722-pla,Workers (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2021/01/pla-1722-b-100x65.png,https://www.klickypedia.com/sets/1722-pla-workers/,Version Unique
1724,1724v3-pla,Red worker (1976 > 1979),1976,1979,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1724v3-RPS-75x65.jpg,https://www.klickypedia.com/sets/1724v3-pla-red-worker/,V1
1724,1724v4-pla,Road worker (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1724v4-RPS-100x65.jpg,https://www.klickypedia.com/sets/1724v4-pla-road-worker/,V2
1724,1724v5-pla,Road worker (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1724v5-RPS-79x65.jpg,https://www.klickypedia.com/sets/1724v5-pla-road-worker/,V3
1724,1724v6-pla,Road worker (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1724v6-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/1724v6-pla-road-worker/,V4
1725,1725-pla,Builder's Accessories (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1725-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1725-pla-builders-accessories/,Version Unique
1726,1726-pla,Traffic Control (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1726-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1726-pla-traffic-control/,Version Unique
1727,1727-pla,Builder's Lorry (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1727-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1727-pla-builders-lorry/,Version Unique
1728,1728/1-pla,Policeman (1976 > 1978),1976,1978,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1728-1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/1728-pla-policeman/,V1
1728,1728/2-pla,Policeman (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2016/03/1728-2-box-100x65.jpg,https://www.klickypedia.com/sets/17281-pla-policeman/,V2
1729,1729/1-pla,Policeman with motorcycle (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1729.1-RP-100x65.jpg,https://www.klickypedia.com/sets/17291-pla-policeman-with-motorcycle/,Version Unique
1730,1730-pla,Cowboys and Indians Super Set (1976 > 1980),1976,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1730-RP-100x65.jpg,https://www.klickypedia.com/sets/1730-pla-cowboys-and-indians-superset/,Version Unique
1731,1731v2-pla,Cowboys and Indians Basic Set (1976 > 1979),1976,1979,https://www.klickypedia.com/wp-content/uploads/2024/10/Marx1731Box-100x65.jpg,https://www.klickypedia.com/sets/1731v2-pla-cowboys-and-indians-basic-set/,V1
1731,1731/1-pla,Bandits Basic Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/pla-1731-1-RPS-CP462-100x65.jpg,https://www.klickypedia.com/sets/1731-1-pla-bandits-basic-set/,V2
1731,1731v1-pla,Cowboys and Indians Basic Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1731v1-RP-100x65.jpg,https://www.klickypedia.com/sets/1731-pla-cowboys-and-indians-basic-set/,V3
1732,1732v2-pla,Yellow cowboy & green Indian (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1732v2-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/1732v2-pla-yellow-cowboy-green-indian/,V1
1732,1732v1-pla,Blue cowboy & green Indian (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/02/pla-1732v1-A-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1732v1-pla-blue-cowboy-green-indian/,V2
1735,1735-pla,Indian Chief's Wigwam (1976 > 1980),1976,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1735-RP-100x65.jpg,https://www.klickypedia.com/sets/1735-pla-indian-chiefs-wigwam/,Version Unique
1736,1736-pla,Red stagecoach (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1736-RP-100x65.jpg,https://www.klickypedia.com/sets/1736-pla-stagecoach/,Version Unique
1737,1737-pla,Covered Wagon (1974 > 1978),1974,1978,https://www.klickypedia.com/wp-content/uploads/2024/08/IMG_1843-100x65.jpg,https://www.klickypedia.com/sets/1737-pla-covered-wagon/,Version Unique
1738,1738-pla,Builder's Caravan and Mixer (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/02/pla-1738-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1738-pla-builders-caravan-and-mixer/,Version Unique
1739,1739/1-pla,Railway porter (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1739-RP-100x65.jpg,https://www.klickypedia.com/sets/1739-pla-railway-porter/,V1
1739,1739/2-pla,Travellers Basic Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/02/pla-1739-s2-RPS-CP463-100x65.jpg,https://www.klickypedia.com/sets/1739s2-pla-travellers-basic-set/,V2
1740,1740-pla,Doctors and Nurses Super Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1740-RP-100x65.jpg,https://www.klickypedia.com/sets/1740-pla-doctors-and-nurses-super-set/,Version Unique
1741,1741v2-pla,Doctors and Nurses Basic Set (1977 > n/a),1977,,https://www.klickypedia.com/wp-content/uploads/2017/08/1741v2-100x65.jpg,https://www.klickypedia.com/sets/1741-pla-doctors-and-nurses-basic-set/,V1
1741,1741v1-pla,Doctors and Nurses Basic Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/08/ver1741-100x65.jpg,https://www.klickypedia.com/sets/1741v1-pla-doctors-and-nurses-basic/,V2
1742,1742/1-pla,Woman and Hospital Bed (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2016/08/17421-100x65.jpg,https://www.klickypedia.com/sets/17421-pla-woman-and-hospital-bed/,V1
1742,1742-pla,Doctor & nurse (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1742-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1742-pla-doctor-nurse/,V2
1743,1743/1-pla,Nurse and wheelchair (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1743-1-RPS-CP-1-100x65.jpg,https://www.klickypedia.com/sets/17431-pla-nurse-and-wheelchair/,V1
1743,1743-pla,Nurse & wheelchair (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1743-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1743-pla-nurse-wheelchair/,V2
1744,1744v1-pla,Nurse (1976 > 1979),1976,1979,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1744-RPS-100x65.jpg,https://www.klickypedia.com/sets/1744-pla-nurse/,V1
1744,1744v2-pla,Doctor (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1744s2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1744s2-pla-doctor/,V2
1745,1745-pla,Doctors and Nurses Accessories (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1745-RPS-100x65.jpg,https://www.klickypedia.com/sets/1745-pla-doctors-and-nurses-accessories/,Version Unique
1748,1748v1-pla,Ambulance (1978 > 1979),1978,1979,https://www.klickypedia.com/wp-content/uploads/2016/03/1748-ambulance-front-100x65.jpg,https://www.klickypedia.com/sets/1748-pla-ambulance/,V1
1748,1748v2-pla,Ambulance (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2023/02/pla-1748v2-A-RPS-CP464-100x65.jpg,https://www.klickypedia.com/sets/1748v2-pla-ambulance/,V2
1749,1749-pla,Hospital Emergency Set (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1749-RPS-100x65.jpg,https://www.klickypedia.com/sets/1749-pla-hospital-emergency-set/,Version Unique
1750,1750-pla,Firemens Super Set (1975 > n/a),1975,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1750-RP-100x65.jpg,https://www.klickypedia.com/sets/1750-pla-firemens-super-set/,Version Unique
1751,1751-pla,Firemens Basic Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1751-RP-2-100x65.jpg,https://www.klickypedia.com/sets/1751-pla-firemens-basic-set/,Version Unique
1754,1754v2-pla,Fireman (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1754-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1754-pla-fireman/,Version Unique
1755,1755v1-pla,Fire Engine (1977 > 1979),1977,1979,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1755v1-RP-100x65.jpg,https://www.klickypedia.com/sets/1755v1-pla-fire-engine/,V1
1755,1755v2-pla,Fire Engine (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/08/1755v2-100x65.jpg,https://www.klickypedia.com/sets/1755-pla-fire-engine/,V2
1757,1757-pla,Police Car (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1757-RPS-100x65.jpg,https://www.klickypedia.com/sets/1757-pla-police-car/,Version Unique
1758,1758-pla,Police Patrol Van (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2025/03/PM-1758-Box-1-100x65.jpg,https://www.klickypedia.com/sets/1758-pla-police-patrol-van/,V1
1758,1758/1-pla,Police Emergency Set (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1758-RPS-100x65.jpg,https://www.klickypedia.com/sets/1758-pla-police-emergency-set/,V2
1759,1759-pla,Breakdown Rescue Set (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1759-R-100x65.jpg,https://www.klickypedia.com/sets/1759-pla-breakdown-rescue-set/,Version Unique
1760,1760-pla,Horses (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1760-RPS-100x65.jpg,https://www.klickypedia.com/sets/1760-pla-horses/,V1
1760,1760/1-pla,Horses (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1760.1-RP-100x65.jpg,https://www.klickypedia.com/sets/1760-pla-2-horses/,V2
1763,1763-pla,Cleaning woman (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/12/pla-1763-RPS-CP465-100x65.jpg,https://www.klickypedia.com/sets/1763-pla-cleaning-woman/,Version Unique
1765,1765v1-pla,Police Helicopter & Motor Bike (1977 > 1979),1977,1979,https://www.klickypedia.com/wp-content/uploads/2017/08/1765v1-100x65.jpg,https://www.klickypedia.com/sets/1765-pla-police-helicopter-and-motorbike/,V1
1765,1765v2-pla,Police Helicopter and Motorbike (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/12/pla-1765v2-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/1765v2-pla-police-helicopter-and-motorbike/,V2
1766,1766-pla,Biplane (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/1766-playpeople--100x65.jpg,https://www.klickypedia.com/sets/1766-pla-aeroplane/,Version Unique
1770,1770-pla,U.S. Cavalry Super Set (1977 > 1979),1977,1979,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1770-RP-100x65.jpg,https://www.klickypedia.com/sets/1770-pla-u-s-cavalry-super-set/,Version Unique
1771,1771-pla,U.S. Cavalry Basic Set (1977 > 1976),1977,1976,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1771-RPS-100x65.jpg,https://www.klickypedia.com/sets/1771-pla-u-s-cavalry-basic-set/,Version Unique
1772,71772,Junior & Disney: Tinkerbell's Magic Floating Flower (2025 > n/a),2025,,https://www.klickypedia.com/wp-content/uploads/2024/11/19315-100x65.jpg,https://www.klickypedia.com/sets/71772-junior-disney-tinkerbells-magic-floating-flower/,Version Unique
1773,1773-pla,US officer & soldier (1977 > 1978),1977,1978,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1773-RPS-100x65.jpg,https://www.klickypedia.com/sets/1773-pla-us-officer-soldier/,Version Unique
1774,1774v1-pla,US officer (1977 > 1979),1977,1979,https://www.klickypedia.com/wp-content/uploads/2017/11/1774-playpeople-100x65.jpg,https://www.klickypedia.com/sets/1774-pla-us-officer/,V1
1774,1774v2-pla,US soldier (1977 > n/a),1977,,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1774v2-100x65.jpg,https://www.klickypedia.com/sets/1774v2-pla-us-soldier/,V2
1775,1775-pla,U.S. Cavalry Cannon and Limber (1977 > 1979),1977,1979,https://www.klickypedia.com/wp-content/uploads/2025/03/PM-1775-Box-100x65.jpg,https://www.klickypedia.com/sets/1775-pla-u-s-cavalry-cannon-and-limber/,Version Unique
1780,1780-pla,Farm Super Set (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2024/06/s-l1600-2-1-100x65.jpg,https://www.klickypedia.com/sets/1780-pla-farm-super-set/,V1
1780,1780/1-pla,Complete Farm Set with Tractor (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/11/pla-1780-1-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1780-1-complete-farm-set-with-tractor/,V2
1781,1781-pla,Farm Basic Set (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1781-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1781-pla-farm-basic-set/,Version Unique
1782,1782-pla,Red Horsewoman (1978 > 1978),1978,1978,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1782-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1782-pla-red-horsewoman/,V1
1782,1782/1-pla,Red horsewoman (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/1782-1-100x65.jpg,https://www.klickypedia.com/sets/17821-pla-red-horsewoman/,V2
1783,1783-pla,Farmer Worker (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/12/pla-1783-RP-CP467-100x65.jpg,https://www.klickypedia.com/sets/1783-pla-builder-worker/,V1
1783,1783/1-pla,Farmer with cow (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1783-1-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/17831-pla-farmer-with-cow/,V2
1784,1784s1-pla,Farmer & black dog (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2017/12/pla-1784s1-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1784s1-pla-farmer/,V1
1784,1784s2-pla,Farmer (1978 > 1994),1978,1994,https://www.klickypedia.com/wp-content/uploads/2017/12/pla-1784s2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1784s2-pla-farmer/,V2
1785,1785-pla,Farm Animals (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2016/03/1785-farm-animals-front-100x65.jpg,https://www.klickypedia.com/sets/1785-pla-farm-animals/,Version Unique
1786,1786-pla,Family Car (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2017/10/pla-1786-RP-100x65.jpg,https://www.klickypedia.com/sets/1786-pla-family-car/,Version Unique
1787,1787-pla,Farm Tractor (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/pla-1787-RPS-1-100x65.jpg,https://www.klickypedia.com/sets/1787-pla-farm-tractor/,V1
1787,1787/1-pla,Farm Tractor Accessories (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/02/pla-1787-1-A-RPS-CP467-100x65.jpg,https://www.klickypedia.com/sets/1787-1-pla-farm-tractor-accessories/,V2
1788,1788-pla,Caravan (1978 > 1980),1978,1980,https://www.klickypedia.com/wp-content/uploads/2018/02/pla-1788-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1788-pla-caravan/,Version Unique
1789,1789-pla,Barbecue Picnic Set (1978 > 1979),1978,1979,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1789-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/1789-pla-barbecue-picnic-set/,Version Unique
1790,1790-pla,Circus Super Set (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2024/10/Marx1790Box-100x65.jpg,https://www.klickypedia.com/sets/1790-pla-circus-super-set/,Version Unique
1792,1792-pla,Circus horse trainer (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1792-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/1792-pla-circus-mistress-and-horse/,Version Unique
1795,1795-pla,Circus Ring (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1795-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/1795-pla-circus-arena-blue/,Version Unique
1796,1796-pla,Circus Band Super Set (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/pla-1796-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/1976-pla-circus-band-super-set/,Version Unique
1803,1803v2-sch,Doctor & Nurse Special Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2023/03/sch-1803-v2-A-RP-CP484-100x65.jpg,https://www.klickypedia.com/sets/1803-sch-doctor-nurse-special-deluxe-set/,V1
1803,1803v1-sch,Doctor & Nurse Special Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2023/03/sch-1803-v1-A-100x65.png,https://www.klickypedia.com/sets/1803v1-sch-doctor-nurse-special-deluxe-set/,V2
1804,1804v2-sch,Doctor & Nurse Super Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2017/10/sch-1804v1-R-100x65.jpg,https://www.klickypedia.com/sets/1804-sch-doctor-nurse-special-deluxe-set/,V1
1804,1804v3-sch,Doctor & Nurse Super Deluxe Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/10/sch-1804v2-RPS-100x65.jpg,https://www.klickypedia.com/sets/1804v2-sch-doctor-nurse-super-deluxe-set/,V2
1804,1804v1-sch,Doctor & Nurse Super Deluxe Set (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/04/sch-1804-v1-A3-100x65.png,https://www.klickypedia.com/sets/1804v1-sch-doctor-nurse-super-deluxe-set/,V3
1902,1902-sch,Police Rescue Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2017/11/sch-1902-RP-100x65.jpg,https://www.klickypedia.com/sets/1902-sch-police-rescue-deluxe-set/,Version Unique
1903,1903v1-sch,Police Rescue Special Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2017/10/1903-schaper-100x65.jpg,https://www.klickypedia.com/sets/1903-sch-police-rescue-special-deluxe-set/,V1
1903,1903v2-sch,Police Rescue Special Deluxe Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2023/03/sch-1903-v2-A-RPS-hors-CP-1-100x65.jpg,https://www.klickypedia.com/sets/1903v2-sch-police-rescue-special-deluxe-set/,V2
1904,1904-sch,Police Rescue Super Deluxe (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2015/01/1904-100x65.jpg,https://www.klickypedia.com/sets/1904-sch-police-rescue-super-deluxe-set/,Version Unique
1909,1909-sch,Helicopter Set (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2020/12/Sch-1909-b-100x65.jpg,https://www.klickypedia.com/sets/1909-helicopter-set/,Version Unique
19300,19300-ant,Police woman (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2014/10/policia-mujer-1-100x65.jpg,https://www.klickypedia.com/sets/19300-ant-police-woman/,Version Unique
2006,86502/01.2006-ger,Katalog 2006 (2006 > 2006),2006,2006,https://www.klickypedia.com/wp-content/themes/Newspaper/images/no-thumb/art-thumb.png,https://www.klickypedia.com/sets/86502-01-2006-ger-katalog-2006/,Version Unique
2007,86103/01.2007-ger,Katalog 2007 (2007 > 2007),2007,2007,https://www.klickypedia.com/wp-content/uploads/2016/03/2007__86103-100x65.jpg,https://www.klickypedia.com/sets/86103-ger-katalog-2007/,Version Unique
2009,86354/01.2009-ger,Katalog 2009 (2009 > 2009),2009,2009,https://www.klickypedia.com/wp-content/uploads/2016/03/2009__86354-100x65.jpg,https://www.klickypedia.com/sets/86354-ger-katalog-2009/,Version Unique
2010,86462/01.2010-ger,Katalog 2010 (2010 > 2010),2010,2010,https://www.klickypedia.com/wp-content/uploads/2017/02/Katalog_2010-100x65.jpg,https://www.klickypedia.com/sets/8646201-2010-ger-katalog-2010/,Version Unique
2013,85765/01.2013-ger,Katalog 2013 (2013 > 2013),2013,2013,https://www.klickypedia.com/wp-content/themes/Newspaper/images/no-thumb/art-thumb.png,https://www.klickypedia.com/sets/85765-01-2013-ger-katalog-2013/,V1
2013,85768/01.2013-ger,Katalog 2013 (2013 > 2013),2013,2013,https://www.klickypedia.com/wp-content/uploads/2017/02/Katalog_2013-100x65.jpg,https://www.klickypedia.com/sets/8576801-2013-ger-katalog-2013/,V2
